0,0.000000
1,+Inf
2,+Inf
3,+Inf
4,1.000000
5,2.000000
6,4.000000
7,2.000000
8,4.000000
9,2.000000
10,6.000000
11,6.000000
12,2.000000
13,4.000000
14,4.000000
15,3.000000
16,3.000000
17,5.000000
18,4.000000
19,4.000000
20,7.000000
21,3.000000
22,3.000000
23,3.000000
24,3.000000
25,4.000000
26,6.000000
27,4.000000
28,3.000000
29,3.000000
30,3.000000
31,6.000000
32,6.000000
33,5.000000
34,5.000000
35,4.000000
36,2.000000
37,4.000000
38,3.000000
39,5.000000
40,4.000000
41,5.000000
42,3.000000
43,7.000000
44,4.000000
45,3.000000
46,2.000000
47,7.000000
48,4.000000
49,8.000000
50,4.000000
51,4.000000
52,6.000000
53,6.000000
54,9.000000
55,5.000000
56,3.000000
57,2.000000
58,4.000000
59,9.000000
60,7.000000
61,4.000000
62,5.000000
63,5.000000
64,4.000000
65,6.000000
66,4.000000
67,4.000000
68,5.000000
69,3.000000
70,7.000000
71,7.000000
72,5.000000
73,3.000000
74,6.000000
75,7.000000
76,4.000000
77,6.000000
78,6.000000
79,6.000000
80,7.000000
81,6.000000
82,5.000000
83,3.000000
84,7.000000
85,5.000000
86,4.000000
87,6.000000
88,2.000000
89,2.000000
90,7.000000
91,2.000000
92,4.000000
93,4.000000
94,5.000000
95,9.000000
96,6.000000
97,3.000000
98,5.000000
99,3.000000
100,7.000000
101,6.000000
102,4.000000
103,8.000000
104,6.000000
105,6.000000
106,5.000000
107,3.000000
108,9.000000
109,7.000000
110,4.000000
111,8.000000
112,6.000000
113,6.000000
114,4.000000
115,6.000000
116,6.000000
117,4.000000
118,5.000000
119,5.000000
120,4.000000
121,6.000000
122,8.000000
123,4.000000
124,4.000000
125,6.000000
126,9.000000
127,4.000000
128,10.000000
129,3.000000
130,6.000000
131,7.000000
132,5.000000
133,4.000000
134,7.000000
135,5.000000
136,4.000000
137,5.000000
138,6.000000
139,4.000000
140,6.000000
141,6.000000
142,7.000000
143,7.000000
144,7.000000
145,4.000000
146,4.000000
147,4.000000
148,7.000000
149,8.000000
150,11.000000
151,4.000000
152,8.000000
153,5.000000
154,7.000000
155,4.000000
156,6.000000
157,6.000000
158,7.000000
159,5.000000
160,5.000000
161,9.000000
162,5.000000
163,8.000000
164,4.000000
165,6.000000
166,5.000000
167,4.000000
168,4.000000
169,6.000000
170,5.000000
171,6.000000
172,8.000000
173,4.000000
174,6.000000
175,6.000000
176,3.000000
177,5.000000
178,6.000000
179,3.000000
180,5.000000
181,8.000000
182,4.000000
183,6.000000
184,5.000000
185,7.000000
186,4.000000
187,4.000000
188,11.000000
189,7.000000
190,8.000000
191,7.000000
192,7.000000
193,6.000000
194,4.000000
195,2.000000
196,6.000000
197,4.000000
198,4.000000
199,4.000000
200,3.000000
201,9.000000
202,6.000000
203,5.000000
204,3.000000
205,7.000000
206,7.000000
207,5.000000
208,4.000000
209,5.000000
210,4.000000
211,9.000000
212,4.000000
213,6.000000
214,2.000000
215,5.000000
216,4.000000
217,6.000000
218,4.000000
219,7.000000
220,4.000000
221,8.000000
222,5.000000
223,7.000000
224,4.000000
225,9.000000
226,5.000000
227,4.000000
228,3.000000
229,8.000000
230,4.000000
231,6.000000
232,5.000000
233,2.000000
234,7.000000
235,8.000000
236,3.000000
237,2.000000
238,6.000000
239,4.000000
240,3.000000
