407,2.000000
11,5.000000
1202,4.000000
2619,3.000000
1550,2.000000
1324,3.000000
2233,4.000000
2825,4.000000
1980,4.000000
1315,5.000000
415,2.000000
1077,2.000000
2221,3.000000
720,5.000000
2391,4.000000
2175,4.000000
1444,2.000000
1810,4.000000
349,4.000000
166,4.000000
209,3.000000
2354,4.000000
2487,3.000000
1164,3.000000
958,5.000000
1017,3.000000
482,5.000000
699,3.000000
2333,4.000000
855,3.000000
1137,5.000000
1021,4.000000
1635,5.000000
488,3.000000
2061,4.000000
500,4.000000
728,4.000000
993,4.000000
2136,4.000000
1438,4.000000
1128,5.000000
20,5.000000
1274,4.000000
858,3.000000
2173,3.000000
396,4.000000
419,2.000000
2462,4.000000
1787,4.000000
1987,3.000000
1902,6.000000
2434,4.000000
2377,4.000000
508,4.000000
203,4.000000
1988,3.000000
1686,3.000000
375,3.000000
2869,3.000000
1580,5.000000
1893,2.000000
2326,3.000000
100,4.000000
1297,4.000000
497,2.000000
304,3.000000
881,3.000000
2133,3.000000
2831,4.000000
2118,4.000000
2053,3.000000
173,4.000000
2197,2.000000
1342,4.000000
346,5.000000
1804,4.000000
107,3.000000
2225,3.000000
1461,4.000000
2741,3.000000
531,3.000000
1237,3.000000
1151,6.000000
1916,4.000000
2670,2.000000
113,4.000000
2567,3.000000
751,4.000000
992,3.000000
1457,4.000000
416,3.000000
1257,4.000000
1043,2.000000
1028,3.000000
1485,4.000000
1843,4.000000
2246,4.000000
884,4.000000
2340,6.000000
19,3.000000
1567,3.000000
228,2.000000
2718,3.000000
944,4.000000
608,3.000000
1437,3.000000
367,4.000000
633,4.000000
1634,5.000000
590,5.000000
97,3.000000
1719,4.000000
322,4.000000
577,2.000000
89,3.000000
838,5.000000
714,3.000000
2606,5.000000
469,4.000000
711,3.000000
653,3.000000
2254,5.000000
2215,5.000000
979,3.000000
581,2.000000
1715,4.000000
1930,4.000000
1419,4.000000
732,4.000000
1,+Inf
1638,4.000000
2575,2.000000
1497,3.000000
1359,3.000000
2234,4.000000
1524,3.000000
2668,6.000000
829,3.000000
2849,4.000000
1402,4.000000
1551,3.000000
2717,4.000000
163,3.000000
1844,4.000000
2081,4.000000
1288,3.000000
1807,4.000000
1528,4.000000
2969,4.000000
760,4.000000
2089,4.000000
996,4.000000
96,1.000000
1386,4.000000
2706,3.000000
745,3.000000
1654,3.000000
2060,4.000000
897,4.000000
246,3.000000
510,3.000000
1296,4.000000
963,4.000000
2331,3.000000
2540,3.000000
2138,4.000000
1610,3.000000
524,4.000000
240,5.000000
77,2.000000
807,3.000000
1721,3.000000
1742,4.000000
2949,5.000000
650,4.000000
1504,4.000000
2401,6.000000
2023,2.000000
639,4.000000
141,3.000000
284,4.000000
724,4.000000
1703,7.000000
302,5.000000
2043,5.000000
1460,3.000000
1369,4.000000
139,3.000000
2667,3.000000
869,3.000000
371,4.000000
1429,4.000000
2955,3.000000
1327,3.000000
518,5.000000
719,2.000000
342,4.000000
1762,4.000000
655,3.000000
502,4.000000
2108,4.000000
1086,3.000000
2450,5.000000
2539,3.000000
2839,5.000000
677,3.000000
1919,4.000000
1476,3.000000
1491,4.000000
446,4.000000
337,2.000000
712,3.000000
774,3.000000
2269,4.000000
201,4.000000
131,2.000000
2616,4.000000
2459,3.000000
2442,5.000000
1505,4.000000
2348,2.000000
609,1.000000
2020,3.000000
1189,4.000000
2659,4.000000
1611,2.000000
241,2.000000
957,2.000000
2872,3.000000
1208,4.000000
2585,3.000000
1653,2.000000
2480,5.000000
513,5.000000
2647,4.000000
1584,4.000000
62,1.000000
1697,3.000000
638,3.000000
2725,2.000000
83,3.000000
202,3.000000
2308,5.000000
27,3.000000
1885,4.000000
525,3.000000
104,2.000000
823,4.000000
1194,3.000000
743,3.000000
1884,5.000000
1478,2.000000
556,3.000000
1061,5.000000
530,2.000000
2375,5.000000
2363,2.000000
2824,4.000000
2898,3.000000
931,2.000000
1841,4.000000
1914,4.000000
436,4.000000
1238,4.000000
2728,4.000000
1308,4.000000
1496,5.000000
843,5.000000
2352,5.000000
2665,4.000000
189,4.000000
509,2.000000
2873,5.000000
994,3.000000
2745,4.000000
2263,4.000000
2008,4.000000
1771,4.000000
1578,5.000000
2428,4.000000
1175,5.000000
1846,3.000000
391,4.000000
948,3.000000
1382,4.000000
2733,3.000000
2889,4.000000
1630,4.000000
1108,3.000000
1217,5.000000
2865,5.000000
901,5.000000
1530,4.000000
2054,4.000000
2024,3.000000
382,4.000000
188,4.000000
2531,4.000000
2994,3.000000
572,3.000000
1068,4.000000
647,4.000000
1633,2.000000
81,3.000000
656,2.000000
468,3.000000
2310,5.000000
514,4.000000
2720,3.000000
1409,3.000000
